num_client;recence;frequence;montant;seg_recence;seg_frequence;seg_montant
ID_603823;2;1;60.49;R3;F1;M2
ID_603919;11;1;67.99;R1;F1;M2
ID_603962;9;3;62.56;R1;F2;M2
ID_604174;7;1;163.99;R1;F1;M3
ID_604297;11;1;169.49;R1;F1;M3
ID_604379;11;2;66.495;R1;F2;M2
ID_604439;12;1;17.2;R1;F1;M1
ID_604458;3;3;98.563333333;R2;F2;M2
ID_604655;5;1;148.8;R2;F1;M3
ID_604675;2;3;34.156666667;R3;F2;M1
ID_604761;4;4;49.9175;R2;F3;M1
ID_604767;10;1;54.4;R1;F1;M2
ID_604782;10;3;47.093333333;R1;F2;M1
ID_604914;4;2;60.49;R2;F2;M2
ID_605008;1;3;38.123333333;R3;F2;M1
ID_605029;4;1;54.99;R2;F1;M2
ID_605166;1;3;182.39666667;R3;F2;M3
ID_605340;7;1;309.99;R1;F1;M3
ID_605346;7;1;459.99;R1;F1;M3
ID_605390;1;1;464.99;R3;F1;M3
ID_605391;12;1;175;R1;F1;M3
ID_605407;2;3;81.156666667;R3;F2;M2
ID_605427;7;5;21.558;R1;F3;M1
ID_605483;7;1;309.99;R1;F1;M3
ID_605526;7;3;80.49;R1;F2;M2
ID_605593;7;2;25.55;R1;F2;M1
ID_605597;4;5;197.596;R2;F3;M3
ID_605662;7;2;113.245;R1;F2;M3
ID_605665;7;1;82.35;R1;F1;M2
ID_605678;6;3;23.396666667;R2;F2;M1
ID_605724;1;3;182.15666667;R3;F2;M3
ID_605833;7;1;85.6;R1;F1;M2
ID_605850;7;1;74.49;R1;F1;M2
ID_605985;7;1;351;R1;F1;M3
ID_605987;7;2;33.2;R1;F2;M1
ID_606053;12;1;65.49;R1;F1;M2
ID_606116;7;2;53.995;R1;F2;M2
ID_606126;9;2;137.5;R1;F2;M3
ID_606176;12;1;123.99;R1;F1;M3
ID_606182;7;2;223.7;R1;F2;M3
ID_606253;3;3;258.66;R2;F2;M3
ID_606377;7;1;64.2;R1;F1;M2
ID_606483;12;1;69.49;R1;F1;M2
ID_606510;1;4;105.75;R3;F3;M3
ID_606517;10;1;252.4;R1;F1;M3
ID_606525;12;2;107.495;R1;F2;M3
ID_606564;12;1;40;R1;F1;M1
ID_606734;11;1;63;R1;F1;M2
ID_606764;12;2;74.245;R1;F2;M2
ID_606795;12;1;32.8;R1;F1;M1
ID_606845;12;1;208.99;R1;F1;M3
ID_606930;5;1;138.49;R2;F1;M3
ID_606988;4;1;24.49;R2;F1;M1
ID_607022;2;2;63.99;R3;F2;M2
ID_607039;7;4;252.67;R1;F3;M3
ID_607046;11;1;28.65;R1;F1;M1
ID_607063;1;8;35.08375;R3;F3;M1
ID_607084;4;2;71.65;R2;F2;M2
ID_607087;11;3;21.046666667;R1;F2;M1
ID_607174;12;1;220;R1;F1;M3
ID_607254;9;1;92;R1;F1;M2
ID_607490;11;2;71.49;R1;F2;M2
ID_607505;11;3;87.493333333;R1;F2;M2
ID_607563;9;1;37.5;R1;F1;M1
ID_60767;6;4;71.5225;R2;F3;M2
ID_607835;12;1;29.6;R1;F1;M1
ID_607899;1;1;33.5;R3;F1;M1
ID_607964;9;1;28.99;R1;F1;M1
ID_608137;12;1;112.99;R1;F1;M3
ID_608315;12;1;118.8;R1;F1;M3
ID_608431;1;5;370.398;R3;F3;M3
ID_608467;12;1;61.8;R1;F1;M2
ID_608608;12;1;23.7;R1;F1;M1
ID_608612;1;4;302.5425;R3;F3;M3
ID_608634;9;3;71.13;R1;F2;M2
ID_608731;1;1;78.99;R3;F1;M2
ID_608744;1;1;31.49;R3;F1;M1
ID_608773;11;1;32.89;R1;F1;M1
ID_608863;12;1;80.8;R1;F1;M2
ID_608989;10;2;36.245;R1;F2;M1
ID_609082;11;1;32.5;R1;F1;M1
ID_609141;9;2;49.745;R1;F2;M1
ID_609150;12;1;23.95;R1;F1;M1
ID_609221;12;1;72.1;R1;F1;M2
ID_609318;9;2;138.99;R1;F2;M3
ID_609366;12;1;13.99;R1;F1;M1
ID_609388;12;1;59.49;R1;F1;M2
ID_609403;1;4;100.16;R3;F3;M3
ID_609415;11;1;49.99;R1;F1;M1
ID_609461;11;1;79.55;R1;F1;M2
ID_609495;2;1;34.6;R3;F1;M1
ID_609498;2;3;136.13333333;R3;F2;M3
ID_609567;12;1;99;R1;F1;M2
ID_609668;12;1;81.6;R1;F1;M2
ID_609680;12;1;32.8;R1;F1;M1
ID_609695;12;1;71.85;R1;F1;M2
ID_609710;12;1;62.4;R1;F1;M2
ID_609776;12;2;52.4;R1;F2;M2
ID_609777;3;1;175;R2;F1;M3
ID_609785;12;1;32.8;R1;F1;M1
ID_609841;10;1;18.5;R1;F1;M1
ID_609983;5;3;26.79;R2;F2;M1
ID_610046;12;2;31.97;R1;F2;M1
ID_610154;11;1;162;R1;F1;M3
ID_610167;12;1;32.8;R1;F1;M1
ID_610174;12;1;23.95;R1;F1;M1
ID_610200;12;1;25.99;R1;F1;M1
ID_610281;12;1;32.8;R1;F1;M1
ID_610311;12;1;76.8;R1;F1;M2
ID_610338;12;2;95.49;R1;F2;M2
ID_610378;12;1;60.8;R1;F1;M2
ID_610436;4;7;44.534285714;R2;F3;M1
ID_610445;12;1;36.8;R1;F1;M1
ID_610575;12;1;122.49;R1;F1;M3
ID_610685;12;1;172.6;R1;F1;M3
ID_610727;1;4;29.5325;R3;F3;M1
ID_610768;12;1;118.49;R1;F1;M3
ID_610846;9;2;62.85;R1;F2;M2
ID_610868;9;1;104.99;R1;F1;M3
ID_610977;7;2;29.495;R1;F2;M1
ID_611059;2;4;147.49;R3;F3;M3
ID_611060;11;1;41.7;R1;F1;M1
ID_611348;5;1;59.2;R2;F1;M2
ID_611350;4;4;247.425;R2;F3;M3
ID_611386;5;1;50.49;R2;F1;M2
ID_611473;7;1;23.6;R1;F1;M1
ID_611564;1;4;17.34;R3;F3;M1
ID_611590;4;1;100.99;R2;F1;M3
ID_611617;10;2;226.5;R1;F2;M3
ID_611652;12;1;42.2;R1;F1;M1
ID_611746;6;4;256;R2;F3;M3
ID_611816;1;8;56.005;R3;F3;M2
ID_612089;2;2;68.095;R3;F2;M2
ID_612218;4;1;104.99;R2;F1;M3
ID_612358;1;2;123.24;R3;F2;M3
ID_612460;1;5;313.392;R3;F3;M3
ID_612644;12;1;32.2;R1;F1;M1
ID_612741;9;1;66;R1;F1;M2
ID_613150;11;1;83.9;R1;F1;M2
ID_613210;1;3;42.696666667;R3;F2;M1
ID_613433;12;1;110;R1;F1;M3
ID_613457;3;3;117.63;R2;F2;M3
ID_613504;9;2;102.72;R1;F2;M3
ID_613573;1;6;43.775;R3;F3;M1
ID_613714;6;1;161.5;R2;F1;M3
ID_613734;1;1;120.99;R3;F1;M3
ID_613830;1;4;57.17;R3;F3;M2
ID_613910;10;1;18.49;R1;F1;M1
ID_614028;11;2;97.745;R1;F2;M2
ID_614196;11;1;16.99;R1;F1;M1
ID_614616;11;1;17.49;R1;F1;M1
ID_614617;2;1;45.5;R3;F1;M1
ID_61486;4;3;68.496666667;R2;F2;M2
ID_614968;9;1;46.99;R1;F1;M1
ID_615188;2;1;340;R3;F1;M3
ID_615266;9;1;157.99;R1;F1;M3
ID_615297;1;1;22.99;R3;F1;M1
ID_615311;9;2;59.49;R1;F2;M2
ID_615502;10;3;177.65666667;R1;F2;M3
ID_615549;9;4;296.895;R1;F3;M3
ID_615705;9;1;177.89;R1;F1;M3
ID_615770;1;2;57.645;R3;F2;M2
ID_616041;9;1;15.49;R1;F1;M1
ID_616429;1;3;77.066666667;R3;F2;M2
ID_616520;4;3;57.823333333;R2;F2;M2
ID_616526;1;4;120.82;R3;F3;M3
ID_616539;9;1;374;R1;F1;M3
ID_616585;3;5;75.522;R2;F3;M2
ID_616687;11;1;61.99;R1;F1;M2
ID_616701;10;1;92.1;R1;F1;M2
ID_616719;1;1;38.8;R3;F1;M1
ID_616882;9;2;108.74;R1;F2;M3
ID_616915;3;1;127.99;R2;F1;M3
ID_616947;9;2;63.6;R1;F2;M2
ID_617292;1;1;19.6;R3;F1;M1
ID_617459;5;4;39.1225;R2;F3;M1
ID_617531;7;4;29.5725;R1;F3;M1
ID_617803;1;6;40.223333333;R3;F3;M1
ID_617891;1;4;53.9175;R3;F3;M2
ID_618064;3;3;62.05;R2;F2;M2
ID_618158;9;1;59.99;R1;F1;M2
ID_618358;1;14;102.28571429;R3;F3;M3
ID_618415;10;2;17.49;R1;F2;M1
ID_618416;11;1;58.95;R1;F1;M2
ID_618451;11;2;45.99;R1;F2;M1
ID_618515;10;1;48.49;R1;F1;M1
ID_618580;1;2;59.395;R3;F2;M2
ID_618593;4;5;89.696;R2;F3;M2
ID_618604;9;2;179.995;R1;F2;M3
ID_618843;9;4;61.9725;R1;F3;M2
ID_61894;3;3;32.156666667;R2;F2;M1
ID_619494;1;4;60.72;R3;F3;M2
ID_619878;12;1;28.05;R1;F1;M1
ID_619993;1;2;56.8;R3;F2;M2
ID_620056;11;3;198.99666667;R1;F2;M3
ID_620091;9;1;130.84;R1;F1;M3
ID_620217;3;3;81.3;R2;F2;M2
ID_620237;9;2;116.895;R1;F2;M3
ID_620297;9;1;128.99;R1;F1;M3
ID_620395;2;1;38.39;R3;F1;M1
ID_621451;11;1;26.99;R1;F1;M1
ID_621798;9;1;49.45;R1;F1;M1
ID_621805;3;2;77.99;R2;F2;M2
ID_621898;10;2;53.895;R1;F2;M2
ID_622000;1;2;29.59;R3;F2;M1
ID_622120;1;4;111.695;R3;F3;M3
ID_622138;10;2;147.74;R1;F2;M3
ID_622255;10;1;29.99;R1;F1;M1
ID_622263;1;2;126.745;R3;F2;M3
ID_622418;10;2;168.95;R1;F2;M3
ID_622444;5;1;111.55;R2;F1;M3
ID_622482;5;3;65.16;R2;F2;M2
ID_622494;11;4;43.865;R1;F3;M1
ID_622529;10;1;34.3;R1;F1;M1
ID_622551;3;2;584.895;R2;F2;M3
ID_622557;1;3;253.16;R3;F2;M3
ID_622571;2;1;18.99;R3;F1;M1
ID_622694;11;1;47.6;R1;F1;M1
ID_623213;2;3;25.06;R3;F2;M1
ID_623345;1;7;164.77571429;R3;F3;M3
ID_623369;11;1;64.2;R1;F1;M2
ID_623573;7;1;26.29;R1;F1;M1
ID_623579;4;1;21.99;R2;F1;M1
ID_623705;11;1;28.49;R1;F1;M1
ID_62377;2;4;192.2425;R3;F3;M3
ID_623810;12;3;171.83;R1;F2;M3
ID_623902;11;2;22.9;R1;F2;M1
ID_623906;4;2;22.045;R2;F2;M1
ID_623958;11;1;33.5;R1;F1;M1
ID_624053;2;12;30.400833333;R3;F3;M1
ID_624167;4;4;27.695;R2;F3;M1
ID_624289;7;1;26;R1;F1;M1
ID_624448;1;6;44.683333333;R3;F3;M1
ID_624588;5;3;312.16333333;R2;F2;M3
ID_624623;2;4;72.155;R3;F3;M2
ID_624630;4;1;67;R2;F1;M2
ID_624834;9;2;70.595;R1;F2;M2
ID_625147;11;2;95.345;R1;F2;M2
ID_625491;11;1;21.99;R1;F1;M1
ID_62553;9;1;80.34;R1;F1;M2
ID_625582;10;1;147.99;R1;F1;M3
ID_625716;1;5;51.472;R3;F3;M2
ID_625849;10;4;90.895;R1;F3;M2
ID_626026;5;1;341;R2;F1;M3
ID_626097;3;4;73.0375;R2;F3;M2
ID_626193;10;5;225.872;R1;F3;M3
ID_626236;11;3;44.196666667;R1;F2;M1
ID_626299;3;3;310.82666667;R2;F2;M3
ID_62654;12;1;46.49;R1;F1;M1
ID_626544;2;3;32.63;R3;F2;M1
ID_626550;6;9;51.516666667;R2;F3;M2
ID_626628;1;5;112.176;R3;F3;M3
ID_627083;10;2;31.615;R1;F2;M1
ID_628206;1;2;28.75;R3;F2;M1
ID_62842;1;10;82.443;R3;F3;M2
ID_629094;2;4;51.705;R3;F3;M2
ID_629224;5;1;100.99;R2;F1;M3
ID_629386;11;1;28.99;R1;F1;M1
ID_629466;10;1;76.6;R1;F1;M2
ID_629482;7;2;99.745;R1;F2;M2
ID_629507;4;1;695;R2;F1;M3
ID_629518;1;10;43.87;R3;F3;M1
ID_629536;4;4;77.4225;R2;F3;M2
ID_629586;5;2;21.795;R2;F2;M1
ID_629601;6;4;121.0325;R2;F3;M3
ID_629620;11;2;60.17;R1;F2;M2
ID_629650;1;3;272.32666667;R3;F2;M3
ID_629683;10;1;104.85;R1;F1;M3
ID_629806;6;1;29.6;R2;F1;M1
ID_629811;11;1;758;R1;F1;M3
ID_629823;1;2;59.24;R3;F2;M2
ID_629963;11;2;64.45;R1;F2;M2
ID_630121;11;1;34.49;R1;F1;M1
ID_630134;1;2;19.2;R3;F2;M1
ID_630160;1;6;88.515;R3;F3;M2
ID_630197;1;4;436.8675;R3;F3;M3
ID_630201;11;3;323.26666667;R1;F2;M3
ID_630238;11;1;35.99;R1;F1;M1
ID_630323;11;1;38.99;R1;F1;M1
ID_630388;11;1;15.44;R1;F1;M1
ID_630431;6;1;76.8;R2;F1;M2
ID_630444;11;1;54.49;R1;F1;M2
ID_630459;11;1;90.49;R1;F1;M2
ID_630509;11;1;43.95;R1;F1;M1
ID_630529;11;3;143.49333333;R1;F2;M3
ID_630545;11;1;27.99;R1;F1;M1
ID_630619;11;1;49.49;R1;F1;M1
ID_630649;11;1;18.99;R1;F1;M1
ID_63080;1;6;80.365;R3;F3;M2
ID_630933;1;13;90.072307692;R3;F3;M2
ID_630939;1;1;40.8;R3;F1;M1
ID_631122;11;2;45.24;R1;F2;M1
ID_631221;11;2;25.3;R1;F2;M1
ID_631520;11;2;81.645;R1;F2;M2
ID_63153;1;6;55.23;R3;F3;M2
ID_631697;5;1;70.49;R2;F1;M2
ID_631699;11;2;371.1;R1;F2;M3
ID_631744;11;1;44.49;R1;F1;M1
ID_631754;1;3;40.466666667;R3;F2;M1
ID_631767;10;2;54.24;R1;F2;M2
ID_631799;6;1;58.2;R2;F1;M2
ID_631815;4;3;20.56;R2;F2;M1
ID_631837;4;3;22.656666667;R2;F2;M1
ID_63185;9;1;1494.99;R1;F1;M3
ID_631983;4;1;145.99;R2;F1;M3
ID_632091;1;2;49.345;R3;F2;M1
ID_632121;11;1;32;R1;F1;M1
ID_632408;7;1;111;R1;F1;M3
ID_632547;11;2;93.145;R1;F2;M2
ID_632583;12;1;19.5;R1;F1;M1
ID_632586;1;1;64.49;R3;F1;M2
ID_632816;11;1;95.99;R1;F1;M2
ID_633018;11;2;82.49;R1;F2;M2
ID_633057;11;1;84;R1;F1;M2
ID_633120;3;3;72.496666667;R2;F2;M2
ID_633162;11;1;18.99;R1;F1;M1
ID_633390;11;1;28.99;R1;F1;M1
ID_633427;11;1;18.99;R1;F1;M1
ID_633458;11;2;33.145;R1;F2;M1
ID_633476;11;1;72.49;R1;F1;M2
ID_633503;2;3;39.56;R3;F2;M1
ID_633629;6;2;69.245;R2;F2;M2
ID_633659;11;2;47.74;R1;F2;M1
ID_633811;1;4;33.9175;R3;F3;M1
ID_633818;1;5;81.26;R3;F3;M2
ID_634149;12;1;1427;R1;F1;M3
ID_634305;11;1;37.7;R1;F1;M1
ID_634351;11;1;131.99;R1;F1;M3
ID_634649;11;2;415.495;R1;F2;M3
ID_634659;1;2;55.25;R3;F2;M2
ID_63470;2;3;25.745;R3;F2;M1
ID_634887;11;1;95.49;R1;F1;M2
ID_635078;12;1;39.49;R1;F1;M1
ID_635172;11;2;66.5;R1;F2;M2
ID_635277;1;1;70.29;R3;F1;M2
ID_635298;2;1;12.99;R3;F1;M1
ID_635389;4;2;51.245;R2;F2;M2
ID_635556;5;1;37.49;R2;F1;M1
ID_635577;11;2;26.395;R1;F2;M1
ID_635614;1;3;41.156666667;R3;F2;M1
ID_635936;11;1;21.99;R1;F1;M1
ID_635957;1;11;95.6175;R3;F3;M2
ID_636001;10;1;47;R1;F1;M1
ID_636072;11;1;108.49;R1;F1;M3
ID_636121;10;1;34.2;R1;F1;M1
ID_636171;1;1;51.29;R3;F1;M2
ID_636222;4;1;33.49;R2;F1;M1
ID_636331;2;2;28.74;R3;F2;M1
ID_636353;11;1;59.99;R1;F1;M2
ID_636408;12;1;40;R1;F1;M1
ID_636513;11;1;9.49;R1;F1;M1
ID_636518;6;2;128.3;R2;F2;M3
ID_636559;11;1;84.71;R1;F1;M2
ID_636575;1;2;63.195;R3;F2;M2
ID_636634;2;2;59.49;R3;F2;M2
ID_636723;11;1;19;R1;F1;M1
ID_636751;1;2;61.74;R3;F2;M2
ID_636768;11;2;98.24;R1;F2;M2
ID_636795;3;4;113.4475;R2;F3;M3
ID_636845;5;5;74.734;R2;F3;M2
ID_636870;11;1;59.99;R1;F1;M2
ID_636895;11;1;158.5;R1;F1;M3
ID_636924;11;3;37.993333333;R1;F2;M1
ID_636987;11;1;28.49;R1;F1;M1
ID_637013;11;1;63;R1;F1;M2
ID_637067;3;2;80.095;R2;F2;M2
ID_637150;11;1;17;R1;F1;M1
ID_637189;4;2;62.295;R2;F2;M2
ID_637204;1;2;24.715;R3;F2;M1
ID_637322;1;5;85.99;R3;F3;M2
ID_637431;1;3;30.306666667;R3;F2;M1
ID_637472;2;2;488.495;R3;F2;M3
ID_637497;11;1;37.2;R1;F1;M1
ID_637734;1;2;30.24;R3;F2;M1
ID_637759;11;1;108.49;R1;F1;M3
ID_637840;5;1;30.2;R2;F1;M1
ID_638015;11;2;60.74;R1;F2;M2
ID_638044;1;3;30.193333333;R3;F2;M1
ID_638111;11;1;32.99;R1;F1;M1
ID_638192;12;1;30.6;R1;F1;M1
ID_638212;11;1;32.99;R1;F1;M1
ID_638219;11;1;100.99;R1;F1;M3
ID_638229;11;1;44.99;R1;F1;M1
ID_638232;11;1;108.49;R1;F1;M3
ID_638282;11;1;51.99;R1;F1;M2
ID_638296;11;1;63;R1;F1;M2
ID_638315;11;3;91.663333333;R1;F2;M2
ID_638493;1;3;31.366666667;R3;F2;M1
ID_638505;11;1;25.6;R1;F1;M1
ID_638649;1;3;129.59666667;R3;F2;M3
ID_638696;4;4;58.92;R2;F3;M2
ID_638753;11;1;206;R1;F1;M3
ID_638817;11;1;194.49;R1;F1;M3
ID_638821;11;1;16.3;R1;F1;M1
ID_638830;11;1;33.99;R1;F1;M1
ID_638863;11;1;68.99;R1;F1;M2
ID_638901;11;2;252.595;R1;F2;M3
ID_639047;1;2;96.245;R3;F2;M2
ID_639087;2;1;59.49;R3;F1;M2
ID_639197;2;2;46.99;R3;F2;M1
ID_639220;12;1;38.99;R1;F1;M1
ID_639866;5;2;28.845;R2;F2;M1
ID_639958;12;1;37.7;R1;F1;M1
ID_639966;5;2;212.75;R2;F2;M3
ID_640016;1;4;45.665;R3;F3;M1
ID_640128;1;1;116.99;R3;F1;M3
ID_641047;9;2;36.99;R1;F2;M1
ID_641135;3;2;310;R2;F2;M3
ID_641204;12;1;891;R1;F1;M3
ID_641522;12;1;48.5;R1;F1;M1
ID_641605;9;2;61.995;R1;F2;M2
ID_641851;3;1;69.99;R2;F1;M2
ID_642115;6;1;19.2;R2;F1;M1
ID_642182;10;2;35.99;R1;F2;M1
ID_642194;12;1;36.49;R1;F1;M1
ID_642572;1;4;62.9675;R3;F3;M2
ID_642629;1;1;63;R3;F1;M2
ID_643079;11;1;54.49;R1;F1;M2
ID_643081;11;2;63.49;R1;F2;M2
ID_643110;9;2;82.725;R1;F2;M2
ID_643111;12;2;51.7;R1;F2;M2
ID_643227;1;2;71.19;R3;F2;M2
ID_643263;1;4;220.5625;R3;F3;M3
ID_643589;1;1;42.5;R3;F1;M1
ID_643773;5;2;19.65;R2;F2;M1
ID_643805;4;4;118.7475;R2;F3;M3
ID_643831;4;5;131.956;R2;F3;M3
ID_643875;3;3;31.733333333;R2;F2;M1
ID_643935;12;1;96.2;R1;F1;M2
ID_643944;2;1;59.8;R3;F1;M2
ID_644428;1;1;22.72;R3;F1;M1
ID_64476;6;4;64.865;R2;F3;M2
ID_64488;10;2;21.25;R1;F2;M1
ID_645011;4;3;143;R2;F2;M3
ID_645062;12;1;233.49;R1;F1;M3
ID_645129;12;1;33.7;R1;F1;M1
ID_645137;12;2;80.74;R1;F2;M2
ID_645260;2;1;37.1;R3;F1;M1
ID_645342;1;1;10.49;R3;F1;M1
ID_645459;12;1;34.3;R1;F1;M1
ID_645490;3;2;43.49;R2;F2;M1
ID_645499;12;1;650;R1;F1;M3
ID_645722;12;3;28.49;R1;F2;M1
ID_645960;12;1;45.8;R1;F1;M1
ID_64599;1;11;100.87636364;R3;F3;M3
ID_646015;2;1;43.49;R3;F1;M1
ID_646061;12;1;22.8;R1;F1;M1
ID_646112;2;2;125.24;R3;F2;M3
ID_646147;12;1;52;R1;F1;M2
ID_646163;12;1;71.2;R1;F1;M2
ID_646311;12;3;32.8;R1;F2;M1
ID_646343;10;1;44.99;R1;F1;M1
ID_646354;2;2;106.645;R3;F2;M3
ID_646462;12;1;108.49;R1;F1;M3
ID_646501;12;1;32.8;R1;F1;M1
ID_646519;3;2;25.645;R2;F2;M1
ID_646586;3;7;122.11142857;R2;F3;M3
ID_646592;7;3;271.66666667;R1;F2;M3
ID_646731;7;4;186.91;R1;F3;M3
ID_646740;6;1;35.6;R2;F1;M1
ID_646864;2;1;16.7;R3;F1;M1
ID_646940;3;1;123.49;R2;F1;M3
ID_647021;1;1;13.99;R3;F1;M1
ID_647090;1;1;479;R3;F1;M3
ID_647272;1;1;16.41;R3;F1;M1
ID_647338;1;1;101.6;R3;F1;M3
ID_64735;6;3;295.76333333;R2;F2;M3
ID_647356;1;4;69.7925;R3;F3;M2
ID_647368;12;1;52.7;R1;F1;M2
ID_64744;2;4;45.95;R3;F3;M1
ID_647485;2;1;106;R3;F1;M3
ID_647510;1;2;521.1;R3;F2;M3
ID_647872;1;9;98.247777778;R3;F3;M2
ID_647913;1;1;60.99;R3;F1;M2
ID_648035;2;3;75.02;R3;F2;M2
ID_648062;6;1;217.2;R2;F1;M3
ID_648324;1;1;58.49;R3;F1;M2
ID_648353;1;3;54.8;R3;F2;M2
ID_648536;1;1;62.99;R3;F1;M2
ID_648561;5;4;68.47;R2;F3;M2
ID_648779;5;2;64.74;R2;F2;M2
ID_648888;1;4;49.24;R3;F3;M1
ID_648920;1;2;39.715;R3;F2;M1
ID_649138;1;1;111.99;R3;F1;M3
ID_649139;12;1;20.8;R1;F1;M1
ID_64926;3;3;239.7;R2;F2;M3
ID_649296;1;1;26.49;R3;F1;M1
ID_649345;1;2;104.99;R3;F2;M3
ID_649477;4;1;33.39;R2;F1;M1
ID_649864;9;6;32.446666667;R1;F3;M1
ID_649950;1;3;42.156666667;R3;F2;M1
ID_650150;5;1;28.99;R2;F1;M1
ID_650260;6;1;200;R2;F1;M3
ID_650383;5;1;26.1;R2;F1;M1
ID_65041;2;7;37.908571429;R3;F3;M1
ID_650423;5;1;45.99;R2;F1;M1
ID_650567;2;1;21.8;R3;F1;M1
ID_65057;1;1;18.49;R3;F1;M1
ID_65075;7;2;81.8;R1;F2;M2
ID_650794;9;1;28.2;R1;F1;M1
ID_65090;6;1;118.99;R2;F1;M3
ID_650988;1;1;35.8;R3;F1;M1
ID_651043;1;1;41.99;R3;F1;M1
ID_651304;4;3;242.63333333;R2;F2;M3
ID_651404;7;1;33.49;R1;F1;M1
ID_651596;1;3;39.523333333;R3;F2;M1
ID_651623;1;4;218.24;R3;F3;M3
ID_651832;7;1;26.4;R1;F1;M1
ID_651859;1;1;105.75;R3;F1;M3
ID_651926;1;1;105.99;R3;F1;M3
ID_651946;4;2;42.095;R2;F2;M1
ID_652094;2;4;80.99;R3;F3;M2
ID_652168;7;1;75.5;R1;F1;M2
ID_652273;2;2;406.095;R3;F2;M3
ID_652320;1;2;51.74;R3;F2;M2
ID_652415;1;1;28.89;R3;F1;M1
ID_65255;1;4;132.49;R3;F3;M3
ID_652569;4;2;49.35;R2;F2;M1
ID_65264;1;6;24.211666667;R3;F3;M1
ID_65287;1;3;276.65666667;R3;F2;M3
ID_652994;1;1;21.71;R3;F1;M1
ID_65300;2;2;17.95;R3;F2;M1
ID_65338;10;4;264.875;R1;F3;M3
ID_653390;1;1;103.34;R3;F1;M3
ID_65365;9;3;232.33;R1;F2;M3
ID_653836;1;2;48.215;R3;F2;M1
ID_654362;1;2;61.74;R3;F2;M2
ID_65446;2;3;180.33;R3;F2;M3
ID_654467;1;1;60.49;R3;F1;M2
ID_654775;2;2;104.74;R3;F2;M3
ID_654994;1;1;15.99;R3;F1;M1
ID_655040;1;1;130.49;R3;F1;M3
ID_655081;2;2;94.49;R3;F2;M2
ID_65512;1;2;153.99;R3;F2;M3
ID_655296;6;1;35.2;R2;F1;M1
ID_655521;1;1;14.2;R3;F1;M1
ID_655525;1;1;67.49;R3;F1;M2
ID_655710;3;1;47.6;R2;F1;M1
ID_655792;1;1;35.8;R3;F1;M1
ID_655793;11;1;18.6;R1;F1;M1
ID_655815;1;4;131.115;R3;F3;M3
ID_655848;3;3;94.63;R2;F2;M2
ID_65586;5;1;237.49;R2;F1;M3
ID_655892;1;2;166.345;R3;F2;M3
ID_656000;1;2;139.49;R3;F2;M3
ID_656023;1;6;78.61;R3;F3;M2
ID_656044;1;1;112.99;R3;F1;M3
ID_656124;2;1;379;R3;F1;M3
ID_65613;2;2;68.12;R3;F2;M2
ID_656215;1;2;134.845;R3;F2;M3
ID_656249;1;1;9.99;R3;F1;M1
ID_656434;1;1;117.49;R3;F1;M3
ID_656495;1;4;152.695;R3;F3;M3
ID_656508;3;2;46.345;R2;F2;M1
ID_656551;1;1;32.49;R3;F1;M1
ID_656665;1;2;389.745;R3;F2;M3
ID_656718;1;1;9.6;R3;F1;M1
ID_656878;1;1;45.5;R3;F1;M1
ID_656882;1;2;149.195;R3;F2;M3
ID_656926;1;3;118.91333333;R3;F2;M3
ID_656942;1;5;77.506;R3;F3;M2
ID_65703;5;2;100.74;R2;F2;M3
ID_657076;1;1;42.99;R3;F1;M1
ID_657082;1;5;120.714;R3;F3;M3
ID_657089;10;1;66.5;R1;F1;M2
ID_657090;1;2;169;R3;F2;M3
ID_657118;6;2;96.495;R2;F2;M2
ID_657123;1;1;154.49;R3;F1;M3
ID_657137;2;3;88.1;R3;F2;M2
ID_657181;2;2;46.695;R3;F2;M1
ID_657203;1;3;58.58;R3;F2;M2
ID_657246;3;1;579;R2;F1;M3
ID_657289;1;3;115.56;R3;F2;M3
ID_657343;1;1;221.99;R3;F1;M3
ID_657362;1;1;33.91;R3;F1;M1
ID_657424;1;2;38.645;R3;F2;M1
ID_657426;2;4;43.115;R3;F3;M1
ID_657462;4;2;95.85;R2;F2;M2
ID_657509;2;1;46.49;R3;F1;M1
ID_657630;4;1;136.5;R2;F1;M3
ID_657666;2;1;108.49;R3;F1;M3
ID_657807;2;1;606;R3;F1;M3
ID_657925;12;1;331;R1;F1;M3
ID_657955;2;1;41.99;R3;F1;M1
ID_658021;2;4;37.745;R3;F3;M1
ID_658056;3;1;152;R2;F1;M3
ID_658102;2;1;169.99;R3;F1;M3
ID_65821;2;1;42.49;R3;F1;M1
ID_658221;2;1;27.99;R3;F1;M1
ID_658295;9;1;32.99;R1;F1;M1
ID_65843;3;2;65.4;R2;F2;M2
ID_658487;9;1;29.99;R1;F1;M1
ID_658542;2;1;16.7;R3;F1;M1
ID_658597;2;1;60.49;R3;F1;M2
ID_658708;2;1;45.8;R3;F1;M1
ID_658783;6;1;157;R2;F1;M3
ID_658912;7;1;435;R1;F1;M3
ID_659104;10;2;37.99;R1;F2;M1
ID_659351;2;1;41.6;R3;F1;M1
ID_659625;11;1;31.99;R1;F1;M1
ID_659649;2;1;9.49;R3;F1;M1
ID_659791;2;1;34.99;R3;F1;M1
ID_659808;2;3;64.16;R3;F2;M2
ID_659976;5;4;40.7675;R2;F3;M1
ID_660005;6;4;22.9725;R2;F3;M1
